"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Answer.sentiment.label","Approve","Reject"
"31GN6YMHMZS45TU7UIJW11CNCAXWS4","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3RSDURM96KM97ZIIYQMHM1OBZ35EYD","ABV9SGW3AOCTS","Submitted","Fri Nov 12 20:33:08 PST 2021","Fri Nov 12 20:33:23 PST 2021","Mon Nov 15 20:33:23 PST 2021","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","Makes may tea with out stirring. The only problem is that it's kind of hard to put","Offensive"
"3OJX0UFJ19798A93QC442IM0Z6XU9S","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","33LKR6A5KOKE6CPCCW4370D2VSJ1TS","A2KE139TQ886T3","Submitted","Fri Nov 12 20:36:47 PST 2021","Fri Nov 12 20:47:27 PST 2021","Mon Nov 15 20:47:27 PST 2021","","","","640","100% (1/1)","100% (1/1)","100% (1/1)","I don't always clap, but when I do, it's because of Hotel. Really good. Hotel is great.","Not Offensive"
"3OJX0UFJ19798A93QC442IM0Z6XU9S","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3K772S5NPIBNL4STOQIT01T897SHEH","A2YZA00VJ8X6NQ","Submitted","Fri Nov 12 20:32:43 PST 2021","Fri Nov 12 20:33:12 PST 2021","Mon Nov 15 20:33:12 PST 2021","","","","29","100% (2/2)","100% (2/2)","100% (2/2)","I don't always clap, but when I do, it's because of Hotel. Really good. Hotel is great.","Not Offensive"
"3OJX0UFJ19798A93QC442IM0Z6XU9S","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3BV8HQ2ZZ614Y2R0C2P37RERFEEA6E","A3GCVJINCZ758Y","Submitted","Fri Nov 12 20:34:13 PST 2021","Fri Nov 12 20:34:22 PST 2021","Mon Nov 15 20:34:22 PST 2021","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","I don't always clap, but when I do, it's because of Hotel. Really good. Hotel is great.","Offensive"
"3JVP4ZJHEZSM3PQQWZWXQ4XW27GI0W","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","35L9RVQFCYI4A0PFEQXY4JFBVVMHUY","A2G5GGLXD2KSZS","Submitted","Fri Nov 12 20:34:32 PST 2021","Fri Nov 12 20:35:03 PST 2021","Mon Nov 15 20:35:03 PST 2021","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","Ver bad service of the managent. Threw my bags","Offensive"
"3JVP4ZJHEZSM3PQQWZWXQ4XW27GI0W","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3LUY3GC6390UP6B7KVCS303I9BY7PQ","A399B3HHN9ZENF","Submitted","Fri Nov 12 20:34:10 PST 2021","Fri Nov 12 20:34:37 PST 2021","Mon Nov 15 20:34:37 PST 2021","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","Ver bad service of the managent. Threw my bags","Offensive"
"3JVP4ZJHEZSM3PQQWZWXQ4XW27GI0W","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3TXWC2NHN9QVGHFSR9E6C1ZZRLT9SK","A3NMICNOOYPTL3","Submitted","Fri Nov 12 20:32:44 PST 2021","Fri Nov 12 20:52:08 PST 2021","Mon Nov 15 20:52:08 PST 2021","","","","1164","100% (1/1)","100% (1/1)","100% (1/1)","Ver bad service of the managent. Threw my bags","Offensive"
"3AJA9FLWTMYD0T5GZHFITBK0895FIX","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3YZ8UPK3V3MDTSEZSYJXTSIVI3HCUK","A1N2PMCAAJ4BNZ","Submitted","Fri Nov 12 20:34:22 PST 2021","Fri Nov 12 20:35:19 PST 2021","Mon Nov 15 20:35:19 PST 2021","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","The Parking lot of the hotel was very nice. It infact made the hotel standout","Offensive"
"3AJA9FLWTMYD0T5GZHFITBK0895FIX","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3LEIZ60CDTZSHT16M18E8UW2E0T9ZP","A399B3HHN9ZENF","Submitted","Fri Nov 12 20:33:25 PST 2021","Fri Nov 12 20:33:38 PST 2021","Mon Nov 15 20:33:38 PST 2021","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","The Parking lot of the hotel was very nice. It infact made the hotel standout","Not Offensive"
"3AJA9FLWTMYD0T5GZHFITBK0895FIX","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3XXU1SWE8WV9KR5LAD9MYQ402BSA0D","A3GCVJINCZ758Y","Submitted","Fri Nov 12 20:33:26 PST 2021","Fri Nov 12 20:33:43 PST 2021","Mon Nov 15 20:33:43 PST 2021","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","The Parking lot of the hotel was very nice. It infact made the hotel standout","Not Offensive"
"3VJ4PFXFKD7NDTJ8III4YDXK5OFUA7","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3483FV8BEOJFTZWWZNWO19VT3QM26Z","A2KE139TQ886T3","Submitted","Fri Nov 12 20:33:41 PST 2021","Fri Nov 12 20:35:03 PST 2021","Mon Nov 15 20:35:03 PST 2021","","","","82","100% (1/1)","100% (1/1)","100% (1/1)","If the delivery is within the expected time  it would be nice. Bit frustating if the order is delayed.","Offensive"
"3VJ4PFXFKD7NDTJ8III4YDXK5OFUA7","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3X65QVEQIANAA2R5JKRW25MC5COCLQ","A399B3HHN9ZENF","Submitted","Fri Nov 12 20:33:17 PST 2021","Fri Nov 12 20:33:25 PST 2021","Mon Nov 15 20:33:25 PST 2021","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","If the delivery is within the expected time  it would be nice. Bit frustating if the order is delayed.","Not Offensive"
"3VJ4PFXFKD7NDTJ8III4YDXK5OFUA7","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3IQ1VMJRY3KRGLTYA9SFR15T5FMA9P","A3GCVJINCZ758Y","Submitted","Fri Nov 12 20:34:23 PST 2021","Fri Nov 12 20:34:34 PST 2021","Mon Nov 15 20:34:34 PST 2021","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","If the delivery is within the expected time  it would be nice. Bit frustating if the order is delayed.","Not Offensive"
"3CRWSLD92U4T2P80JZW08Y0VHJGMO6","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","30BXRYBRPEXH24EK9QCZM708GBXHWX","A2KE139TQ886T3","Submitted","Fri Nov 12 20:34:16 PST 2021","Fri Nov 12 20:34:37 PST 2021","Mon Nov 15 20:34:37 PST 2021","","","","21","100% (1/1)","100% (1/1)","100% (1/1)","This company is a must-visit for everyone on a diet who wants to try a dieting supplement. The Quality of the products were top notch.","Not Offensive"
"3CRWSLD92U4T2P80JZW08Y0VHJGMO6","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3U84XHCDIMDRKNVU56CNRMLMS8F4ZO","A399B3HHN9ZENF","Submitted","Fri Nov 12 20:33:39 PST 2021","Fri Nov 12 20:34:00 PST 2021","Mon Nov 15 20:34:00 PST 2021","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","This company is a must-visit for everyone on a diet who wants to try a dieting supplement. The Quality of the products were top notch.","Not Offensive"
"3CRWSLD92U4T2P80JZW08Y0VHJGMO6","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3LRLIPTPE09BXHCPE6J4HAJ9G9YKAT","A3A9SGC4R2M0KK","Submitted","Fri Nov 12 20:35:36 PST 2021","Fri Nov 12 20:38:15 PST 2021","Mon Nov 15 20:38:15 PST 2021","","","","159","0% (0/0)","0% (0/0)","0% (0/0)","This company is a must-visit for everyone on a diet who wants to try a dieting supplement. The Quality of the products were top notch.","Not Offensive"
"3RZS0FBRXUAYE38ALAF1U209XA8CPV","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3NGMS9VZTVIVDM1JOBEZFY2V5TUFFZ","A2KE139TQ886T3","Submitted","Fri Nov 12 20:34:53 PST 2021","Fri Nov 12 20:35:13 PST 2021","Mon Nov 15 20:35:13 PST 2021","","","","20","100% (1/1)","100% (1/1)","100% (1/1)","Does not do a very good job; difficult to use. Not good quality product. Returned and exchanged twice now. Over it.","Offensive"
"3RZS0FBRXUAYE38ALAF1U209XA8CPV","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3XM0HYN6NUZFYLQH73QY9AVZVY2EPJ","A2QBI4PUTOSV12","Submitted","Fri Nov 12 20:32:44 PST 2021","Fri Nov 12 20:38:12 PST 2021","Mon Nov 15 20:38:12 PST 2021","","","","328","0% (0/0)","0% (0/0)","0% (0/0)","Does not do a very good job; difficult to use. Not good quality product. Returned and exchanged twice now. Over it.","Offensive"
"3RZS0FBRXUAYE38ALAF1U209XA8CPV","3QUMZFVHEIVD0RO7I3B4YD16Z846RH","Offensive Review Analysis","Offensive Review Analysis","offensive, reviews","$0.02","Fri Nov 12 20:32:21 PST 2021","3","BatchId:4602058;OriginalHitTemplateId:928390909;","3600","259200","Fri Nov 19 20:32:21 PST 2021","","","3N2BF7Y2V0ULXSK65O6CD9YHI9JHM6","A3GCVJINCZ758Y","Submitted","Fri Nov 12 20:33:46 PST 2021","Fri Nov 12 20:34:12 PST 2021","Mon Nov 15 20:34:12 PST 2021","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","Does not do a very good job; difficult to use. Not good quality product. Returned and exchanged twice now. Over it.","Not Offensive"
