"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Answer.Review.label","Approve","Reject"
"3MJ28H2Y2O8VUINUR0FERWP9VNRO5H","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:17 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:17 PST 2021","","","3MD9PLUKKSED6V50NBRJQVRMIIONZ1","A1NHA37BFZQLBJ","Submitted","Thu Nov 11 16:02:22 PST 2021","Thu Nov 11 16:04:43 PST 2021","Sun Nov 14 16:04:43 PST 2021","","","","141","0% (0/0)","0% (0/0)","0% (0/0)","Amazing!","Real"
"3MJ28H2Y2O8VUINUR0FERWP9VNRO5H","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:17 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:17 PST 2021","","","3YMU66OBIX8L5IOKUL8H04EKLGLGHW","A9HQ3E0F2AGVO","Submitted","Thu Nov 11 16:02:43 PST 2021","Thu Nov 11 16:03:04 PST 2021","Sun Nov 14 16:03:04 PST 2021","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","Amazing!","Fake"
"3PCPFX4U5AQQHRTZCPKR2DBMZINQFA","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3BQU611VFZKDB2JTI3EFV6U9YQI998","A3P57IUDHUKNCE","Submitted","Thu Nov 11 16:01:35 PST 2021","Thu Nov 11 16:01:45 PST 2021","Sun Nov 14 16:01:45 PST 2021","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","Heated outdoor pool a must","Real"
"3PCPFX4U5AQQHRTZCPKR2DBMZINQFA","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","31JLPPHS24UU3NYJ3JWN1JMCTXUO3K","ANR8QZZI5RGVW","Submitted","Thu Nov 11 16:02:30 PST 2021","Thu Nov 11 16:05:22 PST 2021","Sun Nov 14 16:05:22 PST 2021","","","","172","0% (0/0)","0% (0/0)","0% (0/0)","Heated outdoor pool a must","Fake"
"3D1TUISJXS02JB26U6AHFBL3IVLIUY","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3CTOC39K3HQY3V89PI7864H6Z56J71","A3RYI5HXC2MJLN","Submitted","Thu Nov 11 16:02:35 PST 2021","Thu Nov 11 16:02:54 PST 2021","Sun Nov 14 16:02:54 PST 2021","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","Rock Boston at the Verb!","Real"
"3D1TUISJXS02JB26U6AHFBL3IVLIUY","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3D4CH1LGEKTSQC61W9KPNNGW23D9GZ","A9HQ3E0F2AGVO","Submitted","Thu Nov 11 16:02:00 PST 2021","Thu Nov 11 16:02:11 PST 2021","Sun Nov 14 16:02:11 PST 2021","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","Rock Boston at the Verb!","Real"
"3SBNLSTU7452XZGU8F8E56K5S8SDZG","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3TVSS0C0EB077D5F9KTO0Q3WQY6TWI","A3EZIJXR1OISKT","Submitted","Thu Nov 11 16:03:16 PST 2021","Thu Nov 11 16:03:49 PST 2021","Sun Nov 14 16:03:49 PST 2021","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","Breakfast at The Verb","Real"
"3SBNLSTU7452XZGU8F8E56K5S8SDZG","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3NLZY2D53ZPE431OO2SRMABT8K3LQ3","AKWAASQCNHOO6","Submitted","Thu Nov 11 16:02:38 PST 2021","Thu Nov 11 16:02:44 PST 2021","Sun Nov 14 16:02:44 PST 2021","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","Breakfast at The Verb","Real"
"3OLZC0DJ9TF2WQR6ZWKMBXNMW2UIVN","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3Y5140Z9D7GREQS33MGPUPTRMKNIPV","A3NFGEUZAH9V5G","Submitted","Thu Nov 11 16:02:18 PST 2021","Thu Nov 11 16:02:22 PST 2021","Sun Nov 14 16:02:22 PST 2021","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","Fun, funky and fantastic staff","Fake"
"3OLZC0DJ9TF2WQR6ZWKMBXNMW2UIVN","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3PS7W85Z892WVHS7G9JWM6VLSXLT9S","AKWAASQCNHOO6","Submitted","Thu Nov 11 16:02:29 PST 2021","Thu Nov 11 16:02:37 PST 2021","Sun Nov 14 16:02:37 PST 2021","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","Fun, funky and fantastic staff","Real"
"36GJS3V795QF94LHSJ60NXZCM2VGJ8","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","39N5ACM9HONY3PZ0ZSACHWUO3U09P3","A1NHA37BFZQLBJ","Submitted","Thu Nov 11 16:02:21 PST 2021","Thu Nov 11 16:04:31 PST 2021","Sun Nov 14 16:04:31 PST 2021","","","","130","0% (0/0)","0% (0/0)","0% (0/0)","Our two boys (5 and 7) absolutely love this place. It’s our second visit and just as good as the first. Amalia and Paula took great care of us at breakfast (magical breakfast feast of all the things banned at home with some healthy stuff to placate the parents) and the vinyl selection is so fun. Now we’re off to jump in the pool again - in November - in Massachusetts…","Real"
"36GJS3V795QF94LHSJ60NXZCM2VGJ8","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3PPTZCWAL0KY9SIS33J0UPMRNTBQZR","A2B6WQG0A9CKXQ","Submitted","Thu Nov 11 16:02:42 PST 2021","Thu Nov 11 16:08:26 PST 2021","Sun Nov 14 16:08:26 PST 2021","","","","344","0% (0/0)","0% (0/0)","0% (0/0)","Our two boys (5 and 7) absolutely love this place. It’s our second visit and just as good as the first. Amalia and Paula took great care of us at breakfast (magical breakfast feast of all the things banned at home with some healthy stuff to placate the parents) and the vinyl selection is so fun. Now we’re off to jump in the pool again - in November - in Massachusetts…","Real"
"3BA7SXOG2TQHEDYCHQ3LXB4580C8RC","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3JV9LGBJW3EVXZA7YY37KDBLX2ZOGS","A1NHA37BFZQLBJ","Submitted","Thu Nov 11 16:03:16 PST 2021","Thu Nov 11 16:05:59 PST 2021","Sun Nov 14 16:05:59 PST 2021","","","","163","0% (0/0)","0% (0/0)","0% (0/0)","As always, a wonderful, vinyl spinning stay in the Fenway, at The Verb Hotel. Come for the funky atmosphere & vinyl, stay for the wonderful staff & Hojoko restaurant. Crisela will make you feel welcome at Breakfast and Audrey takes care of everything else!","Real"
"3BA7SXOG2TQHEDYCHQ3LXB4580C8RC","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3DL65MZB8NFW4WHD2Y4SPAWSV81CE2","A4D99Y82KOLC8","Submitted","Thu Nov 11 16:02:20 PST 2021","Thu Nov 11 16:02:57 PST 2021","Sun Nov 14 16:02:57 PST 2021","","","","37","0% (0/0)","0% (0/0)","0% (0/0)","As always, a wonderful, vinyl spinning stay in the Fenway, at The Verb Hotel. Come for the funky atmosphere & vinyl, stay for the wonderful staff & Hojoko restaurant. Crisela will make you feel welcome at Breakfast and Audrey takes care of everything else!","Real"
"3UQ1LLR27K8KU3WE94Q37Q11SWNLA3","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3D3VGR7TAAFX00QZVBDRVERH4KE3R8","A12ATVBE1I4567","Submitted","Thu Nov 11 16:02:03 PST 2021","Thu Nov 11 16:02:11 PST 2021","Sun Nov 14 16:02:11 PST 2021","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","This hotel is beautiful, service is amazing. Ryan is one of the best workers here. We loved him! so friendly and all around cool guy. Also shout out to Chris too. Thank you Verb for the lovely experience, will be back soon xx","Real"
"3UQ1LLR27K8KU3WE94Q37Q11SWNLA3","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","35DR22AR5NKHXWCB4AJJKWD551Z3X4","A4D99Y82KOLC8","Submitted","Thu Nov 11 16:02:29 PST 2021","Thu Nov 11 16:03:28 PST 2021","Sun Nov 14 16:03:28 PST 2021","","","","59","0% (0/0)","0% (0/0)","0% (0/0)","This hotel is beautiful, service is amazing. Ryan is one of the best workers here. We loved him! so friendly and all around cool guy. Also shout out to Chris too. Thank you Verb for the lovely experience, will be back soon xx","Real"
"3B623HUYKEQTFSYPWF3QNL91U2V8S0","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3RUIQRXJBLO3D6LBWXKV5OCZYEGLLE","A1NHA37BFZQLBJ","Submitted","Thu Nov 11 16:02:27 PST 2021","Thu Nov 11 16:05:12 PST 2021","Sun Nov 14 16:05:12 PST 2021","","","","165","0% (0/0)","0% (0/0)","0% (0/0)","Staff was warm and exciting the minute we stepped in. The ambiance was as cool as it gets. It’s like you step into a time warp that somehow includes the 50s through today. Staff and room cleaning was more than accommodating. Super fun location right by Fenway and only a short Uber to and from popular spots. Couldn’t recommend this place enough.","Real"
"3B623HUYKEQTFSYPWF3QNL91U2V8S0","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3YDTZAI2W7GUPRAMXV3VZS1AEMG41Y","A4D99Y82KOLC8","Submitted","Thu Nov 11 16:02:33 PST 2021","Thu Nov 11 16:03:31 PST 2021","Sun Nov 14 16:03:31 PST 2021","","","","58","0% (0/0)","0% (0/0)","0% (0/0)","Staff was warm and exciting the minute we stepped in. The ambiance was as cool as it gets. It’s like you step into a time warp that somehow includes the 50s through today. Staff and room cleaning was more than accommodating. Super fun location right by Fenway and only a short Uber to and from popular spots. Couldn’t recommend this place enough.","Real"
"3TLFH2L6ZJOJ8D9F5YZFNZSKALHT27","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","369J354OFNA58T43Y2HD3DPUC25G6V","A9HQ3E0F2AGVO","Submitted","Thu Nov 11 16:02:20 PST 2021","Thu Nov 11 16:02:29 PST 2021","Sun Nov 14 16:02:29 PST 2021","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","What an amazing, funky place to stay! We loved our experience at the Verb Hotel in Boston. ALL of the staff was super friendly, knowledge and cared about our trip and our experiences while we were in Boston. We loved the vinyl library and having our very own record player in our room! We were in town for a show at the House of Blues, easy walk from the Hotel and plenty of places to grab yummy food nearby. We'll be back for sure!","Real"
"3TLFH2L6ZJOJ8D9F5YZFNZSKALHT27","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3IXEICO79CJ9DYQ9I2GK2W4J2WD6TU","ACF3N23GE5BFT","Submitted","Thu Nov 11 16:01:49 PST 2021","Thu Nov 11 16:02:42 PST 2021","Sun Nov 14 16:02:42 PST 2021","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","What an amazing, funky place to stay! We loved our experience at the Verb Hotel in Boston. ALL of the staff was super friendly, knowledge and cared about our trip and our experiences while we were in Boston. We loved the vinyl library and having our very own record player in our room! We were in town for a show at the House of Blues, easy walk from the Hotel and plenty of places to grab yummy food nearby. We'll be back for sure!","Fake"
"3KL228NDN5MAKORZA46COCZP1RVGK7","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3CPLWGV3MYZY04NNJDXKD7PT3FZ9N7","A1NHA37BFZQLBJ","Submitted","Thu Nov 11 16:02:16 PST 2021","Thu Nov 11 16:03:46 PST 2021","Sun Nov 14 16:03:46 PST 2021","","","","90","0% (0/0)","0% (0/0)","0% (0/0)","Our stay was absolutely wonderful! We loved this hotel! Everyone was so nice we especially liked Cisco and Mustafa! They were so accommodating and gave good advice which helped since we had never been to Boston. We would definitely stay here again!","Real"
"3KL228NDN5MAKORZA46COCZP1RVGK7","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3QBD8R3Z2BJFLJHN3X16BOEI7XQO45","A3NFGEUZAH9V5G","Submitted","Thu Nov 11 16:02:33 PST 2021","Thu Nov 11 16:02:40 PST 2021","Sun Nov 14 16:02:40 PST 2021","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","Our stay was absolutely wonderful! We loved this hotel! Everyone was so nice we especially liked Cisco and Mustafa! They were so accommodating and gave good advice which helped since we had never been to Boston. We would definitely stay here again!","Real"
"30F94FBDO1KDWQ9BORSQOSVO4RUBTR","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3DYGAII7PV84VOGMGULY3RKDDU4QP6","A1NHA37BFZQLBJ","Submitted","Thu Nov 11 16:02:25 PST 2021","Thu Nov 11 16:05:01 PST 2021","Sun Nov 14 16:05:01 PST 2021","","","","156","0% (0/0)","0% (0/0)","0% (0/0)","very unique hotel and a plus for the kids because there’s an outside heated pool. It was heated to I think close to 90° or maybe 100 which was needed especially if you’re visiting this hotel in the month of February. Not a fan of the breakfast at the diner attached to the hotel but the hotel is located in Fenway so many options for you to choose from. The front desk was very patient, friendly, and helpful. I had such a great time that I booked for another two nights in a month of April with my husband.","Real"
"30F94FBDO1KDWQ9BORSQOSVO4RUBTR","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3DR23U6WEFEDQDJOOKZIEKWWJU1TE2","ANR8QZZI5RGVW","Submitted","Thu Nov 11 16:02:34 PST 2021","Thu Nov 11 16:05:40 PST 2021","Sun Nov 14 16:05:40 PST 2021","","","","186","0% (0/0)","0% (0/0)","0% (0/0)","very unique hotel and a plus for the kids because there’s an outside heated pool. It was heated to I think close to 90° or maybe 100 which was needed especially if you’re visiting this hotel in the month of February. Not a fan of the breakfast at the diner attached to the hotel but the hotel is located in Fenway so many options for you to choose from. The front desk was very patient, friendly, and helpful. I had such a great time that I booked for another two nights in a month of April with my husband.","Real"
"3DA79LNS6JV8TV5Y9YDK69XCGZHT3I","334916ZQEU5S4GLAOXDAVQVJSXXTZ7","Fake Review Analysis","Fake Review Analysis","Review, Analysis","$0.05","Thu Nov 11 16:01:18 PST 2021","2","BatchId:4600873;OriginalHitTemplateId:928390909;","3600","259200","Thu Nov 18 16:01:18 PST 2021","","","3PB5A5BD056OCTI8HCM59RPQ7DVG70","A1NHA37BFZQLBJ","Submitted","Thu Nov 11 16:53:38 PST 2021","Thu Nov 11 16:54:13 PST 2021","Sun Nov 14 16:54:13 PST 2021","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","The hotel was so fun and had such a great vibe. It was decorated retro music complete with a record player in your room and records in the lobby available for you to listen to in your room. The room was well equipped and had clever touches throughout. In fact, the whole hotel had unexpected, original design from signage to your hotel key to the exterior. The service was even better! Our flight was delayed, and they were very accommodating. Every person we dealt with was friendly, knowledgable, and eager to help with anything we needed. Great location too!","Real"
